module_id	family_id
M92260	8769
M9227	52703
M92275	52704
M92276	8770
M9228	2213
M92284	8771
M92296	52705
M923	52706
M9230	2213
M92303	52707
M92307	52708
M92308	52709
M9231	8767
M92310	52710
M92311	52711
M92312	52712
M92319	52713
M9232	2213
M92328	8772
M92329	8771
M9233	52714
M92331	52715
M92332	52716
M92333	8772
M9234	52717
M92340	8773
M92344	52718
M92349	8773
M9235	52719
M92351	52662
M92352	52663
M92354	52664
M92355	8761
M92356	52665
M92359	8762
M92360	52666
M92362	8763
M92363	52667
M92367	52668
M92368	8763
M9237	52669
M92372	52670
M9239	52671
M92396	52672
M92397	52673
M92399	52674
M924	8761
M9240	8762
M92403	52675
M92404	8764
M92405	52676
M92407	52677
M92409	52678
M9241	2210
M92416	52679
M92417	52680
M92421	2210
M92423	52681
M92427	52682
M92428	52683
M92429	8765
M9243	8764
M92431	51183
M9244	52684
M92441	8766
M92442	2211
M92443	2211
M92449	8766
M92454	52685
M92456	52686
M92459	52687
M92465	2210
M92470	52688
M92475	2211
M92478	52689
M92481	8765
M92482	52690
M92484	479
M9249	479
M92491	52634
M92493	8755
M92499	479
M925	52635
M92503	8756
M92508	52636
M9251	52637
M92511	52638
M92513	52639
M92515	8756
M92516	52640
M9252	935
M92522	935
M92525	52641
M9253	52642
M92532	479
M92533	8757
M92540	8755
M92547	52643
M92548	8758
M9255	8759
M92558	935
M92561	52644
M92562	8757
M92563	52645
M9257	52646
M92572	935
M92577	52647
M92579	52648
M9258	52649
M92580	52650
M92585	8759
M92588	8760
M9259	479
M92590	8760
M92594	8758
M92596	52651
M92597	52652
M92598	52653
M92599	52654
M926	52655
M9260	52656
M92603	52657
M92606	936
M92608	52658
M92609	52659
M92615	936
M9262	936
M92623	52660
M92625	936
M9263	52661
M9264	52605
M92642	52606
M92643	51184
M92644	276
M92645	52607
M92647	52608
M9265	2209
M92650	2209
M92651	2209
M92652	276
M92659	276
M9266	52609
M92661	52610
M92664	276
M92671	52611
M92674	52612
M92679	52613
M92685	276
M9269	52614
M92690	8751
M92693	52615
M92694	276
M92695	52616
M92699	52617
M927	52618
M92703	52619
M92704	52620
M92705	8751
M9271	52621
M92712	57
M92713	52622
M92715	8752
M92716	57
M92717	8753
M92718	52623
M92719	52624
M9272	57
M92720	57
M92721	8752
M92722	8753
M92723	57
M92724	8754
M92725	57
M92726	52625
M92727	52626
M9273	57
M92733	52627
M92735	52628
M9274	57
M92741	52629
M92743	52630
M92744	8754
M92747	52631
M92749	52632
M9275	57
M92753	57
M92756	52633
M92758	8744
M92759	8745
M92760	52581
M92761	8746
M92768	52582
M9277	8747
M92770	56
M92771	56
M92773	8748
M92776	51185
M9278	52583
M92781	8745
M92791	8746
M92798	56
M928	52584
M9280	52585
M92804	56
M92805	56
M92806	52586
M9281	8744
M92810	52587
M92811	56
M92813	56
M92817	52588
M9282	56
M92820	8748
M92824	56
M92826	52589
M92827	51186
M9283	8747
M92831	56
M92832	8749
M92834	52590
M92837	52591
M92841	52592
M92856	52593
M92859	52594
M92861	2208
M92862	52595
M9287	934
M92870	52596
M9288	934
M92890	8750
M92891	934
M92893	52597
M92894	52598
M92895	52599
M92896	52600
M92897	2208
M92898	2208
M92899	52601
M92903	52602
M92906	8750
M92907	934
M92908	52603
M92909	8749
M9291	52604
M92913	932
M92916	8736
M9292	52560
M92929	933
M9293	52561
M92930	52562
M92935	52563
M92944	8737
M92954	933
M92956	52564
M92958	933
M9296	8738
M92960	8736
M92961	478
M92962	8738
M92963	52565
M92964	8737
M92966	478
M92969	478
M92972	52566
M92973	933
M92975	478
M92977	478
M92978	932
M9298	52567
M92980	932
M92984	52568
M92987	932
M9299	52569
M92991	52570
M92997	52571
M92999	8739
M93	8740
M9300	8740
M93003	8741
M93005	8742
M93011	2206
M93013	52572
M93015	2206
M93017	8741
M93022	52573
M93029	52574
M9303	52575
M93033	8739
M93035	52576
M93038	2207
M9305	2207
M93050	52577
M93052	52578
M93053	8743
M93054	52579
M93055	8743
M93056	2207
M93057	2206
M93058	8742
M9306	52580
M93063	2203
M93065	52534
M9307	52535
M93070	52536
M93072	2203
M93073	8733
M93075	52537
M9308	52538
M93080	930
M93084	2204
M93085	52539
M93086	52540
M93094	52541
M931	52542
M93101	8733
M93106	52543
M9311	52544
M93113	52545
M93119	52546
M9312	52547
M93121	930
M93128	52548
M9313	52549
M93131	2204
M93132	930
M93135	52550
M93137	930
M93141	2204
M9315	52551
M93150	2203
M93151	52552
M93153	8734
M93154	52553
M93155	52554
M93157	52555
M93158	52556
M93160	52557
M93162	52558
M93163	2205
M93164	931
M93165	8735
M93167	2205
M93168	8735
M93172	8734
M93174	931
M93175	931
M93178	931
M93182	2205
M93185	52559
M93190	52507
M93191	929
M93196	929
M93206	52508
M9321	929
M93213	52509
M93217	929
M93219	8727
M9322	52510
M93221	52511
M93222	52512
M93226	52513
M93229	52514
M9323	8728
M93246	8728
M93248	8729
M93249	52515
M93250	8727
M93252	8730
M93253	8729
M93256	52516
M93258	52517
M93265	8730
M93267	52518
M93268	52519
M93270	52520
M93271	8731
M93272	52521
M93274	52522
M93278	52523
M93281	52524
M93284	8731
M93286	52525
M93287	52526
M93289	52527
M93292	52528
M93293	52529
M93297	52530
M933	52531
M9330	52532
M93302	8732
M93305	8732
M9331	52533
M93311	52478
M93312	52479
M93317	52480
M93318	52481
M9332	52482
M93325	52483
M9333	52484
M93330	2202
M9334	52485
M93343	52486
M93346	52487
M9335	52488
M93351	8723
M93354	8724
M93356	8723
M93357	2202
M93359	52489
M93360	52490
M93361	8724
M93362	52491
M93363	2202
M93372	52492
M93373	52493
M93374	52494
M93375	8725
M93378	52495
M9338	8725
M93380	8726
M93381	52496
M93382	52497
M93383	8726
M93384	52498
M93392	52499
M93395	52500
M93399	52501
M934	52502
M9340	52503
M93400	52504
M93402	52505
M93411	52506
M93412	52447
M93414	52448
M93416	52449
M93422	477
M93423	52450
M93424	8722
M93429	52451
M9343	477
M93434	52452
M93436	52453
M93438	477
M93439	52454
M93440	477
M93445	52455
M93449	52456
M93451	52457
M93452	52458
M93455	52459
M93456	52460
M93460	8722
M93461	52461
M93462	477
M93467	52462
M93472	52463
M93476	52464
M93479	52465
M9349	52466
M93494	52467
M93495	52468
M93496	2201
M93499	52469
M935	52470
M93501	2201
M93504	52471
M93505	52472
M93506	52473
M93513	52474
M93514	52475
M93515	52476
M9352	2201
M93521	52477
M93523	8715
M93524	8716
M93528	52421
M93530	8717
M93532	52422
M93535	8718
M9354	52423
M93542	52424
M93546	52425
M93548	52426
M93549	8717
M93557	52427
M93561	8719
M93567	8719
M9357	52428
M93583	8716
M93585	52429
M93588	52430
M9359	8718
M93593	8715
M93594	52431
M93595	52432
M93598	8720
M93599	52433
M936	52434
M9360	52435
M93601	52436
M93603	52437
M93605	52438
M93607	8721
M9361	52439
M93611	52440
M93612	476
M93627	476
M93631	476
M93636	52441
M93638	52442
M93640	8720
M93643	8721
M93644	52443
M9365	52444
M93658	476
M9366	52445
M93664	476
M93669	52446
M93672	8709
M93673	52395
M93674	52396
M93675	8709
M93679	52397
M93681	52398
M93684	52399
M93685	52400
M93686	52401
M93689	52402
M9369	52403
M93695	52404
M93696	80
M93697	80
M9370	52405
M93700	52406
M93701	8710
M93705	8711
M93706	80
M93707	52407
M93712	52408
M93714	52409
M93716	8712
M93718	52410
M93724	8712
M9373	80
M93730	80
M93739	2200
M93740	8713
M93742	52411
M93743	8713
M93744	80
M93745	52412
M93746	52413
M93749	52414
M9375	80
M93750	8711
M93751	8714
M93754	52415
M93755	52416
M93756	52417
M9376	80
M93764	52418
M93765	80
M93767	2200
M93769	8710
M93773	8714
M93776	52419
M9378	2200
M93781	52420
M93785	928
M93787	928
M9379	8702
M93791	928
M93793	52370
M938	8703
M9380	8702
M93804	52371
M93805	2199
M9381	2199
M93810	52372
M93814	8704
M93818	52373
M9382	2199
M93820	52374
M93823	8704
M93825	928
M93828	8703
M93834	52375
M93835	8705
M93839	8705
M9384	52376
M93843	52377
M93845	8706
M93847	52378
M93848	52379
M9385	52380
M93851	52381
M93854	52382
M93855	8706
M93856	52383
M93857	52384
M93859	52385
M9386	52386
M93860	52387
M93861	8707
M93868	8708
M93869	52388
M9387	52389
M93870	52390
M93876	8708
M93879	52391
M9388	52392
M93880	52393
M9389	8707
M939	52394
M9390	8697
M93901	8697
M93902	52343
M93904	52344
M93905	52345
M93908	52346
M93909	52347
M9391	52348
M93911	8698
M93913	52349
M93918	52350
M93920	2198
M93923	52351
M93924	475
M93928	52352
M93931	52353
M93932	475
M93933	8699
M93934	52354
M93936	8699
M93938	8700
M93942	475
M93947	8698
M9395	52355
M93959	52356
M9396	52357
M93962	52358
M93963	475
M93966	475
M93967	2198
M93968	52359
M93969	52360
M93972	52361
M93977	2198
M93979	52362
M93980	52363
M93982	8701
M93987	52364
M9399	52365
M93991	8701
M93994	52366
M93995	52367
M93998	8700
M94	52368
M9400	52369
M94000	52315
M94002	8693
M94003	52316
M94006	52317
M94008	2196
M94013	52318
M94015	8694
M94020	52319
M94021	52320
M94022	52321
M94023	2197
M94032	2196
M94033	52322
M94038	2197
M94045	52323
M94048	52324
M94054	52325
M94056	52326
M94057	8694
M94065	8695
M9407	52327
M94070	52328
M94074	52329
M94080	52330
M94081	52331
M94084	52332
M94085	8696
M94088	52333
M94089	2197
M94099	52334
M941	52335
M94100	8693
M94102	52336
M94106	52337
M9411	8696
M94111	8695
M94114	52338
M94116	52339
M94118	52340
M94120	52341
M94122	2196
M94123	52342
M94124	52288
M94125	52289
M94128	52290
M94131	52291
M94132	52292
M94136	8686
M94141	8687
M94144	8688
M94145	8689
M94146	52293
M94147	8690
M94149	8686
M9415	8687
M94150	52294
M94155	52295
M94157	8690
M94158	52296
M94159	52297
M9416	8691
M94160	8691
M94161	52298
M94162	8692
M94163	8689
M94166	52299
M94167	52300
M94169	8692
M94174	8688
M9418	52301
M94181	52302
M94184	52303
M94199	52304
M942	52305
M9420	52306
M94203	52307
M94204	52308
M94205	52309
M94209	52310
M9421	52311
M94214	52312
M94215	52313
M94225	52314
M94226	52258
M94227	52259
M9424	52260
M94241	52261
M94243	52262
M94246	8683
M94247	8683
M94249	52263
M94252	52264
M94254	52265
M94257	52266
M94259	52267
M9426	52268
M94263	52269
M94264	52270
M94266	52271
M9427	52272
M94271	8684
M94273	8685
M94274	8685
M94275	52273
M9428	52274
M94283	52275
M94290	52276
M94295	52277
M94299	52278
M94302	2195
M94307	52279
M94308	52280
M94310	2195
M94312	2195
M94313	8684
M94316	52281
M94318	52282
M94324	52283
M94326	52284
M94328	52285
M94329	52286
M94330	52287
M94334	52235
M94335	2190
M94336	52236
M94337	8677
M9434	2191
M94343	927
M94347	2138
M94353	2190
M94355	8678
M94359	52237
M94360	8679
M94362	8678
M94364	2192
M94365	52238
M94366	52239
M94367	52240
M9437	2192
M94372	927
M94374	52241
M94377	2193
M94378	52242
M9438	8680
M94382	2190
M94384	927
M94385	2138
M94387	2194
M94388	2194
M94396	2138
M94397	2192
M944	8681
M94400	2191
M94402	8681
M94406	52243
M94416	52244
M94417	52245
M94428	52246
M94429	2194
M9443	52247
M94434	2193
M94435	8680
M94436	8677
M94437	8679
M94438	8682
M9444	52248
M94440	2191
M94441	52249
M94444	52250
M94448	2193
M94449	52251
M94450	927
M94453	52252
M94454	8682
M94455	52253
M94456	52254
M94459	52255
M9446	52256
M94465	8672
M9447	52208
M94471	52209
M94475	8673
M94476	52210
M94478	8674
M94479	52211
M9448	8673
M94482	52212
M94483	52213
M94484	8672
M9449	8674
M94493	52214
M94497	52215
M94499	52216
M945	52217
M9450	8675
M94500	52218
M94501	52219
M94504	52220
M94505	52221
M94507	52222
M94508	8676
M9451	51187
M94511	2189
M94515	52223
M94519	52224
M94523	52225
M94536	52226
M94541	52227
M94543	52228
M94546	52229
M94547	52230
M94550	2189
M94561	8676
M94562	8675
M94567	52231
M9457	2189
M94572	52232
M94574	52233
M94575	52234
M94577	52180
M94580	2188
M94581	52181
M94585	52182
M9459	52183
M94591	926
M94594	52184
M94597	8669
M946	8670
M9460	52185
M94607	52186
M94610	8671
M94611	926
M94613	52187
M94618	52188
M94622	52189
M94623	52190
M9463	52191
M94636	52192
M9464	52193
M94640	52194
M94641	2188
M94642	52195
M94649	52196
M9465	8671
M94652	52197
M94653	52198
M94656	52199
M94659	52200
M94663	8670
M94667	926
M94669	52201
M9467	52202
M94670	2188
M94671	52203
M94674	52204
M94679	8669
M9468	926
M94680	52205
M94681	52206
M94683	52207
M94685	8663
M94687	473
M94689	923
M94696	8663
M94697	52160
M94703	79
M94705	924
M94707	52161
M9471	923
M9472	79
M94726	473
M94727	2187
M9473	8664
M94730	923
M9474	925
M94747	79
M94749	2187
M9475	924
M94752	52162
M94753	925
M94755	8665
M94757	473
M94758	474
M9476	52163
M94764	52164
M94765	52165
M94767	8666
M94768	923
M94769	924
M94770	52166
M94771	52167
M94772	79
M94773	8664
M94775	52168
M94777	474
M94778	8667
M94779	79
M94783	52169
M94785	79
M94788	52170
M94789	474
M9479	8668
M94793	79
M94796	925
M94798	8665
M9480	8668
M94800	52171
M94802	473
M94809	52172
M9481	79
M9482	79
M94821	474
M9483	2187
M94832	473
M94833	474
M94836	925
M94838	52173
M94839	924
M9484	8666
M94842	8667
M94844	52174
M94845	52175
M94846	52176
M94847	52177
M94849	52178
M94853	52179
M94855	52134
M9486	8659
M94861	8660
M94863	52135
M94866	52136
M94872	52137
M94878	275
M94879	52138
M94880	52139
M94881	52140
M94884	275
M94885	8661
M94886	52141
M9489	52142
M94894	51188
M94897	52143
M949	8662
M9490	8661
M94906	275
M94907	8662
M9491	52144
M94910	52145
M94911	2186
M94912	52146
M94915	52147
M94917	52148
M9492	52149
M94920	2186
M94922	52150
M94924	52151
M94929	52152
M9493	275
M94931	52153
M94932	52154
M94933	2186
M94934	8659
M94935	8660
M94940	275
M94943	52155
M9495	275
M94950	52156
M94951	52157
M94952	52158
M94953	52159
M94954	52111
M94963	52112
M94964	52113
M94965	52114
M94970	52115
M94971	52116
M94973	52117
M94977	52118
M94978	52119
M94979	471
M9498	8652
M94980	472
M94982	52120
M94984	52121
M94986	8653
M94987	52122
M94988	52123
M94990	8653
M94998	471
M95	471
M95012	8654
M95017	472
M95019	8655
M9502	52124
M95020	52125
M95021	52126
M95022	52127
M95026	8656
M95028	8657
M9503	471
M95030	8658
M95035	472
M95036	472
M95038	52128
M9504	8656
M95044	52129
M95048	8654
M95051	8655
M95060	8657
M95068	52130
M9507	8658
M95070	472
M95073	52131
M95075	471
M95083	52132
M95086	8652
M95094	52133
M95097	52085
M9510	52086
M95101	52087
M95105	52088
M95106	8648
M95107	52089
M95109	52090
M9511	52091
M95110	52092
M95114	922
M95118	52093
M95126	52094
M95128	8648
M95129	922
M95131	52095
M95133	8649
M95135	52096
M95136	470
M95137	52097
M9514	470
M95140	470
M95144	8650
M9515	52098
M95150	52099
M95157	52100
M95162	52101
M95172	52102
M95177	8651
M95179	8650
M9518	470
M95182	52103
M95186	8651
M95187	922
M95188	52104
M95189	52105
M95193	470
M95196	52106
M95197	52107
M952	52108
M95202	8649
M95203	922
M95204	52109
M95205	52110
M95208	52059
M95209	52060
M9521	52061
M95215	52062
M95216	52063
M95221	52064
M95231	52065
M95232	52066
M95237	52067
M95238	52068
M95239	52069
M9524	2184
M95240	8644
M95247	8645
M95251	2184
M9526	2185
M95261	8644
M95274	52070
M95275	52071
M95277	8646
M9528	52072
M95281	52073
M95285	52074
M95288	8647
M95293	52075
M95301	2185
M95302	8645
M9531	52076
M95315	52077
M95316	2185
M95318	52078
M95319	52079
M95320	2184
M95322	8646
M95326	8647
M95327	52080
M95328	52081
M9533	52082
M95334	52083
M95335	52084
M95342	2180
M95345	921
M95346	52038
M95348	52039
M95349	2181
M9535	52040
M95350	2182
M95352	52041
M95353	8636
M95354	8637
M95357	8638
M9536	2183
M95364	8639
M9537	52042
M95372	52043
M9538	52044
M95384	8639
M95389	52045
M9539	8640
M95393	52046
M95395	52047
M95402	52048
M95403	8640
M95404	52049
M95406	8638
M95408	8637
M95409	8641
M9541	2181
M95411	2183
M9542	2181
M95422	8642
M95427	8642
M95434	8636
M95435	52050
M95436	921
M95437	2180
M9544	2182
M95440	921
M95442	921
M95443	2180
M95444	52051
M95446	2182
M95448	52052
M9545	2183
M95450	52053
M95451	8641
M95453	52054
M95457	52055
M95465	52056
M95467	52057
M95468	52058
M95470	52014
M95471	8628
M95480	52015
M95483	8629
M95488	8630
M9549	52016
M95490	52017
M95493	51189
M95494	52018
M95496	52019
M95497	52020
M955	52021
M9550	8631
M95500	8632
M95502	52022
M95505	8630
M95506	52023
M95507	52024
M95508	8633
M9551	8634
M95511	52025
M95513	8628
M95516	8631
M95521	52026
M95522	52027
M95523	52028
M95525	8634
M95526	52029
M9553	8632
M95531	8633
M95532	8635
M95539	8635
M9554	52030
M95542	52031
M95547	52032
M95548	8629
M95549	52033
M9555	52034
M95558	52035
M95563	52036
M95566	52037
M95569	8623
M95570	51992
M95572	51993
M95575	51994
M95577	51995
M95579	8624
M9559	51996
M95592	918
M95593	51997
M9560	919
M95601	51998
M95604	920
M95606	918
M95607	51999
M95609	8625
M95615	52000
M95619	52001
M9562	2178
M95620	2179
M9563	52002
M95635	2179
M95636	52003
M95637	8624
M95638	2178
M95639	52004
M9564	919
M95640	52005
M95641	52006
M95643	52007
M95645	2179
M95647	8626
M95648	919
M95649	52008
M95652	8626
M95655	8625
M95659	920
M95660	52009
M95662	8627
M95664	920
M95666	918
M95676	920
M95678	918
M95680	8627
M95682	919
M95686	52010
M95687	52011
M95690	8623
M95702	2178
M95709	52012
M9571	52013
M95714	916
M9572	51966
M95721	917
M95722	917
M95723	51967
M95726	51968
M95727	51969
M95729	51970
M9573	917
M95730	51971
M95734	8619
M95737	51972
M95738	51973
M95739	51974
M9574	51975
M95743	917
M95747	8620
M95754	51976
M95760	8621
M95763	51977
M95764	51978
M95767	8622
M9577	51979
M95773	51980
M95774	8622
M95776	8620
M95785	51981
M95789	51982
M9579	51983
M95790	916
M95794	916
M95795	8621
M95796	51984
M95798	51985
M95799	8619
M9580	51986
M95801	51987
M95802	51988
M95803	51989
M95805	916
M95806	51990
M95809	51991
M9581	51944
M95813	274
M95816	51945
M95817	51946
M95819	51947
M95821	469
M95825	274
M95829	915
M95830	274
M95831	8612
M95834	8613
M95837	8614
M95838	51948
M95839	8615
M9584	51949
M95841	274
M95846	469
M95847	8616
M9585	8616
M95851	8612
M95852	51950
M95858	51951
M95859	51952
M9586	8614
M95866	51953
M9587	8613
M95871	8617
M95877	274
M95882	51954
M95885	274
M9589	51955
M95894	51956
M95895	915
M959	469
M9590	51957
M95901	51958
M95902	469
M95905	8617
M95908	8618
M95909	51959
M95914	51960
M95916	51961
M95923	915
M95927	51962
M9593	915
M95937	469
M95939	8618
M9595	51963
M95951	8615
M95954	51964
M95955	51965
M95958	8607
M95959	51917
M9596	51918
M95961	51919
M95963	51920
M95967	51921
M95969	51922
M95972	51923
M95973	51924
M95976	51925
M95977	51926
M95978	51927
M9598	8608
M95981	8609
M9599	51928
M95992	51929
M95993	51930
M95995	8608
M95998	51931
M96	51932
M960	51933
M96000	51934
M96008	8607
M96009	8609
M9601	8610
M96010	51935
M96014	51936
M96015	8610
M9602	51937
M96021	51938
M96029	51939
M96031	51940
M96032	51941
M96033	8611
M96039	51942
M96043	8611
M96044	51943
M96048	51890
M96056	8603
M9606	51891
M96061	51892
M96062	51893
M96063	51894
M96067	8604
M96074	51895
M96079	8603
M96080	51896
M96081	914
M96087	51897
M9609	2137
M96090	51898
M96093	8604
M9610	51899
M96100	51900
M96103	914
M9611	51901
M9612	8605
M96121	51902
M96122	8606
M96123	51903
M96124	51904
M96125	914
M96127	51905
M96131	51906
M96134	51907
M96141	51908
M96149	8606
M96150	914
M96154	51909
M96163	51910
M96166	51911
M96177	51912
M96189	51913
M96192	2137
M96193	51914
M96196	8605
M96198	51915
M962	51916
M96201	51872
M96203	8593
M96204	8594
M96209	8595
M9621	55
M96210	51873
M96211	8596
M96213	913
M96214	51874
M96216	51875
M96218	273
M96221	8597
M96223	2177
M96225	8598
M96226	273
M96227	8594
M96233	55
M96237	51876
M96238	51877
M96239	8599
M96240	51878
M96241	8595
M96242	51879
M96243	55
M96245	273
M96246	55
M96247	8600
M9625	913
M96253	8601
M96259	51880
M9626	55
M96260	273
M96267	55
M96269	51881
M9627	51882
M96272	55
M96275	8599
M9628	8602
M96281	51883
M96284	51884
M96296	51885
M96299	913
M9630	273
M96303	51886
M96304	8593
M96305	273
M96306	8597
M96307	8601
M96311	51887
M96314	913
M96316	8602
M96319	8596
M96323	55
M96329	51888
M96331	55
M96339	55
M96345	2177
M96347	8600
M96351	2177
M96352	8598
M9636	51889
M96360	51847
M96366	51848
M9637	2173
M96372	8590
M96373	2174
M96377	51849
M96378	8591
M96379	51850
M9638	51851
M96380	51852
M96384	2175
M96385	51853
M96389	2173
M9639	51854
M96394	2173
M9640	8592
M96400	51855
M96403	8590
M96405	2175
M96407	51856
M96408	51857
M96410	8592
M96414	2174
M9642	8591
M96420	2175
M96428	2174
M9643	51858
M96431	51859
M96435	51860
M96438	2176
M9644	51861
M96442	51862
M96443	51863
M96444	2176
M96449	2176
M96451	51864
M96453	51865
M96454	51866
M96457	51867
M9646	51868
M96462	51869
M96464	51870
M9647	51871
M96470	8583
M96471	8584
M96472	8585
M96474	51824
M96477	51825
M9648	8586
M96482	51826
M96483	8585
M96485	51827
M96494	51828
M96496	8587
M965	8588
M96500	51829
M96503	8583
M96506	8587
M96507	51830
M96508	51831
M96509	51832
M96510	8584
M96511	8588
M96512	51833
M96513	51834
M96515	2172
M96516	2172
M96517	2172
M96520	8586
M96523	51835
M9653	51836
M96530	468
M96532	468
M96534	51837
M96535	51838
M96536	468
M96538	51839
M9654	8589
M96540	51840
M96542	51841
M96544	51842
M96545	51843
M96553	468
M96554	51844
M96557	8589
M96558	51845
M96559	468
M96560	51846
M96563	51797
M96565	51798
M96566	51799
M96568	51800
M9657	8578
M96571	51801
M96574	51802
M96575	8579
M96579	51803
M96581	51804
M96583	8580
M96588	8580
M96591	51805
M96594	51806
M96595	51807
M96596	8581
M96598	8581
M966	51808
M9660	51809
M96602	51810
M96609	51811
M9661	51812
M96613	51813
M96617	8578
M96619	8579
M9662	51814
M96620	51815
